mmd_stat,p_value
4.871600731660263861e-03,6.965174129353234045e-02
7.588758100179227029e-03,9.950248756218905283e-03
2.207786743660955509e-03,1.791044776119402882e-01
-2.093397059527157822e-03,8.059701492537313383e-01
3.093048207614135237e-04,4.129353233830845848e-01
-1.129450884010285705e-03,5.970149253731342753e-01
-1.319469452389476771e-03,6.417910447761193682e-01
-3.419005411568365460e-03,9.303482587064676457e-01
-4.115994498003150426e-03,9.900497512437811398e-01
-5.244928315046193390e-03,1.000000000000000000e+00
-1.513104759199412896e-03,6.318407960199005080e-01
1.785890413471769023e-03,2.288557213930348389e-01
-2.600364404506727567e-03,8.507462686567164312e-01
-4.607187279557223292e-04,5.422885572139303223e-01
1.613043570877215060e-03,2.487562189054726425e-01
-4.585859516565982119e-04,4.825870646766169392e-01
-2.240932983672117018e-03,8.208955223880597396e-01
-1.485662082298722098e-03,6.915422885572138911e-01
-1.376419731789590983e-03,6.019900497512438164e-01
-6.932843393157028800e-04,5.422885572139303223e-01
3.521549937633539074e-03,1.442786069651741387e-01
-1.769118059287144717e-03,7.313432835820895539e-01
-2.319358240499891366e-03,7.512437810945273853e-01
4.346199219300350691e-03,5.472636815920398079e-02
-1.006373618350986376e-03,6.567164179104477695e-01
6.018812190018429931e-04,4.029850746268656692e-01
-1.430968757707429262e-03,7.114427860696517225e-01
-1.374785423394975226e-03,6.467661691542289093e-01
-3.599246557755675369e-03,9.253731343283582156e-01
9.152942100552952098e-03,1.492537313432835792e-02
1.941098275968222708e-04,4.278606965174129306e-01
5.523649064616442672e-03,2.985074626865671585e-02
-2.588772839995145958e-03,8.507462686567164312e-01
-1.408200253869562601e-04,4.975124378109452850e-01
-1.028341078816108478e-03,6.865671641791044610e-01
-2.008358793333719916e-03,7.462686567164179552e-01
1.519849229905334553e-03,2.388059701492537268e-01
-3.353206343721382154e-03,9.203980099502487855e-01
3.984425610370490034e-04,4.278606965174129306e-01
-5.232814680934172458e-03,1.000000000000000000e+00
1.297666040103617746e-03,3.034825870646766233e-01
-1.526705777186165847e-04,4.925373134328357994e-01
1.410182275269900032e-04,5.373134328358208922e-01
-2.020996382321671447e-03,7.412935323383084141e-01
-3.342014574522877979e-03,9.651741293532338783e-01
1.580544545599638084e-03,2.338308457711442689e-01
7.276495326760112903e-04,3.731343283582089776e-01
-3.723818238761111843e-04,4.676616915422885379e-01
2.683584446500075771e-03,1.940298507462686617e-01
-2.386465473831256290e-03,8.358208955223880299e-01
-1.561094843599120097e-03,7.313432835820895539e-01
2.047603174115897318e-03,1.990049751243781195e-01
-3.885849970684196464e-03,9.651741293532338783e-01
-1.409487242284512831e-03,6.815920398009950310e-01
-1.265537454652632121e-03,6.417910447761193682e-01
-5.018628154342952286e-04,5.074626865671642006e-01
-2.590289116155553018e-04,4.477611940298507620e-01
-3.029054133913300362e-03,8.606965174129352913e-01
8.137432768107188963e-04,3.333333333333333148e-01
1.929863308133716870e-03,2.089552238805970075e-01
2.127402035615455489e-03,1.691542288557214002e-01
5.571772890205828332e-03,3.980099502487562113e-02
2.375270607765989084e-03,2.338308457711442689e-01
-1.124234491030495775e-03,6.119402985074626766e-01
3.655639087774442686e-03,7.462686567164178442e-02
1.246133676740868168e-03,3.383084577114428004e-01
-3.138600214703801683e-03,9.154228855721393554e-01
-7.727375795916202605e-04,5.771144278606965550e-01
8.100643011422326012e-03,4.975124378109452641e-03
-4.651582758685934849e-03,9.900497512437811398e-01
-4.023963089488713507e-03,9.601990049751243372e-01
2.274346198971599620e-04,4.378109452736318463e-01
2.391770683724647739e-03,1.293532338308457652e-01
-2.727645911736464868e-03,8.706467661691542625e-01
1.769078967704507122e-03,2.338308457711442689e-01
-1.036618154110824364e-03,6.169154228855721067e-01
-3.589661319963743935e-03,9.402985074626866169e-01
-8.216463572257026726e-04,5.820895522388059851e-01
-2.010244502869129590e-03,7.512437810945273853e-01
3.523026968880182963e-03,1.393034825870646809e-01
-2.812269490404695205e-03,8.805970149253731227e-01
-9.138539101760656536e-05,5.273631840796020320e-01
-2.554047030499217996e-03,8.109452736318407684e-01
-1.310770909153102792e-03,6.218905472636815368e-01
5.797456757739016808e-04,3.482587064676617161e-01
-4.098525037706135521e-03,9.601990049751243372e-01
1.416510146133198589e-03,2.288557213930348389e-01
1.827630649886335945e-03,2.089552238805970075e-01
-1.054649252612671617e-03,5.621890547263681537e-01
-8.214219014630597115e-04,5.820895522388059851e-01
2.970027524356044779e-04,4.577114427860696777e-01
-3.572820288213929274e-03,9.253731343283582156e-01
-9.603104309268140071e-04,5.870646766169154152e-01
8.201468496882302617e-04,4.129353233830845848e-01
-9.776925670164082760e-04,6.218905472636815368e-01
1.820178038294262279e-04,4.079601990049750992e-01
-9.358739312623765016e-04,5.920398009950248452e-01
5.041796279728005814e-03,6.467661691542288260e-02
1.174184210602779999e-03,2.985074626865671377e-01
-7.083567990631145506e-04,5.373134328358208922e-01
1.284478282211010125e-03,3.184079601990049690e-01
-2.261699829841923304e-04,4.676616915422885379e-01
1.505661593776963514e-03,3.233830845771144546e-01
3.482637938601040872e-04,4.427860696517412764e-01
4.168567998719119316e-04,3.482587064676617161e-01
1.877053040149068153e-04,4.477611940298507620e-01
-1.902806703433235214e-03,6.965174129353234322e-01
-1.228557592017454070e-03,6.069651741293532465e-01
-2.612666752612957666e-03,8.656716417910447214e-01
-2.441179180993957587e-03,8.606965174129352913e-01
3.587758529911333483e-03,7.960199004975124226e-02
1.369218413651562827e-03,3.134328358208955390e-01
-1.422659538959480940e-03,6.467661691542289093e-01
-2.442646999799791274e-03,8.706467661691542625e-01
-6.617654658989113869e-04,5.373134328358208922e-01
-4.601939097317986338e-03,9.950248756218905699e-01
4.110833382033884931e-04,3.084577114427860534e-01
-2.333871607509419022e-04,4.726368159203980235e-01
1.052862323950520818e-03,2.686567164179104461e-01
3.682908647604454799e-03,1.243781094527363212e-01
4.778920404626685325e-04,4.278606965174129306e-01
-5.912283207414326114e-04,4.875621890547263693e-01
-1.345190279661290234e-03,6.417910447761193682e-01
3.472739464302376788e-03,1.094527363184079616e-01
-2.674008525709758999e-03,8.407960199004974600e-01
-2.588235596784116410e-03,8.109452736318407684e-01
-8.159646101042472566e-04,5.671641791044775838e-01
9.024655993394858911e-06,4.179104477611940149e-01
-3.048887404002886825e-03,8.606965174129352913e-01
-3.505811877774434038e-03,9.651741293532338783e-01
-1.788531728709630286e-03,7.064676616915422924e-01
-4.693520458434186082e-03,9.950248756218905699e-01
-3.601051254568554683e-03,9.154228855721393554e-01
-2.983584569320463231e-04,4.676616915422885379e-01
-3.975864844266707721e-03,9.651741293532338783e-01
1.713981442275080980e-04,4.477611940298507620e-01
-1.226635503751793976e-03,7.064676616915422924e-01
3.151295398881703846e-03,1.641791044776119424e-01
1.194809141489061588e-03,2.786069651741293618e-01
2.806663023696920334e-03,1.542288557213930267e-01
1.780708239802697435e-03,2.885572139303482775e-01
-2.340936874618337882e-03,8.109452736318407684e-01
-3.580835946290328309e-03,9.402985074626866169e-01
-7.889374628873291329e-04,5.820895522388059851e-01
-2.186467529551094913e-03,7.562189054726368154e-01
2.412970346462595117e-03,1.492537313432835688e-01
-2.992487849772906827e-03,9.104477611940298143e-01
-4.585707085267287653e-04,4.726368159203980235e-01
5.477737520047210040e-03,2.487562189054726494e-02
4.721988850188818532e-03,4.975124378109452988e-02
4.402925554590542134e-03,8.955223880597014408e-02
2.307972888940801326e-03,1.592039800995024845e-01
-6.230612139517255343e-04,5.373134328358208922e-01
2.561879560906588083e-03,1.741293532338308581e-01
-2.870495997178146297e-04,4.477611940298507620e-01
-2.614660142400859755e-03,8.358208955223880299e-01
1.993071394461587431e-04,4.029850746268656692e-01
-1.456442861968998415e-04,4.925373134328357994e-01
1.841306903536343853e-03,1.890547263681592038e-01
-3.027712648008495933e-03,8.756218905472636926e-01
-4.698549940511664857e-03,1.000000000000000000e+00
3.871648576242670003e-03,7.960199004975124226e-02
1.654276937935295066e-03,2.587064676616915304e-01
4.483004338853735504e-03,6.467661691542288260e-02
-3.227514688339594429e-03,9.402985074626866169e-01
-2.058406852867733505e-03,7.910447761194029370e-01
-1.385493389560732425e-03,6.417910447761193682e-01
-3.671337618566195005e-03,9.502487562189054771e-01
-1.073714900438726971e-03,6.318407960199005080e-01
5.273986733671520710e-04,3.532338308457711462e-01
-1.854944409292347274e-03,7.164179104477611526e-01
-3.302591824712042268e-04,4.875621890547263693e-01
-8.167208527503078130e-04,5.621890547263681537e-01
3.394416838494507260e-03,1.044776119402985037e-01
3.939098484784242515e-04,3.681592039800994920e-01
-2.541180612514182258e-05,4.278606965174129306e-01
-2.203590942859046109e-03,8.009950248756219082e-01
-2.049418493592636281e-03,8.009950248756219082e-01
1.552868818994301847e-03,2.288557213930348389e-01
1.110954349343495906e-03,2.686567164179104461e-01
-8.430937893888490464e-05,4.626865671641791078e-01
1.994559762263925506e-05,3.880597014925373234e-01
5.629214907177493288e-03,4.477611940298507204e-02
2.373482876639965156e-03,1.442786069651741387e-01
2.859108572299540185e-04,3.781094527363184077e-01
6.943767599250083578e-04,3.681592039800994920e-01
2.908801178301390067e-03,1.343283582089552231e-01
1.461007653325685496e-03,2.736318407960198762e-01
1.850922528903176101e-04,3.930348258706467535e-01
4.722803170962297514e-04,4.328358208955223607e-01
4.336573620806305485e-03,6.965174129353234045e-02
8.843388198909618581e-03,1.492537313432835792e-02
-1.597874267614818322e-03,7.114427860696517225e-01
-1.661926426159254788e-03,6.865671641791044610e-01
-7.722461941090941195e-04,6.417910447761193682e-01
-1.111828404873449472e-03,6.268656716417910779e-01
-6.283389166066299936e-04,5.223880597014924909e-01
2.959923939263475745e-03,7.960199004975124226e-02
-6.785918343936714336e-04,5.621890547263681537e-01
8.282541154019940066e-03,9.950248756218905283e-03
2.702578436855063160e-04,3.980099502487562391e-01
-1.726565009465108602e-03,7.313432835820895539e-01
1.082103196547112844e-03,2.636815920398010160e-01
-6.171867112034767899e-04,5.422885572139303223e-01
-3.739774765201930862e-03,9.502487562189054771e-01
3.370700454847996852e-03,1.542288557213930267e-01
-2.160808025643889962e-03,8.358208955223880299e-01
7.368303114820839994e-04,3.980099502487562391e-01
-2.712102074016842224e-03,8.457711442786070011e-01
-1.428625161047580860e-03,6.815920398009950310e-01
-2.170131555582655025e-03,7.363184079601989840e-01
3.388515833454119885e-03,1.592039800995024845e-01
5.536047206922134478e-04,3.631840796019900619e-01
4.756294378707170978e-03,4.975124378109452988e-02
-1.910773533226217680e-03,7.661691542288556755e-01
3.112559637428180537e-04,4.079601990049750992e-01
-1.323879255924254039e-03,6.019900497512438164e-01
8.499801994339417632e-04,2.985074626865671377e-01
-6.525641864756348554e-04,5.522388059701492935e-01
3.537755250180962818e-03,7.462686567164178442e-02
-2.000318978971016293e-03,7.611940298507462455e-01
-2.434694772199819113e-04,4.676616915422885379e-01
-2.346741339963376305e-03,8.308457711442785998e-01
-1.553526009324235346e-03,7.014925373134328623e-01
2.913570213220362248e-03,1.741293532338308581e-01
-1.065886968736995399e-03,6.019900497512438164e-01
1.111165173521766469e-02,4.975124378109452641e-03
8.972028753317928818e-05,4.776119402985074536e-01
2.454198919354944053e-05,4.328358208955223607e-01
-3.183153290204687735e-03,8.955223880597015240e-01
-2.042934954475494891e-03,7.313432835820895539e-01
-2.558935759977565283e-03,8.258706467661691697e-01
2.545532525747296049e-03,2.039800995024875496e-01
-1.195629712552603863e-03,6.517412935323383394e-01
-1.224442790223490007e-03,5.721393034825870139e-01
2.236235577282474907e-03,1.791044776119402882e-01
-3.419454858245352113e-03,9.402985074626866169e-01
-2.321712132536735140e-03,8.507462686567164312e-01
-2.358519263361724683e-03,8.059701492537313383e-01
1.197840308309050528e-04,3.980099502487562391e-01
7.100507140378464754e-04,3.283582089552238847e-01
6.101741324627818486e-03,1.990049751243781057e-02
-2.545430889904887195e-03,8.407960199004974600e-01
-3.332764983293046157e-03,9.054726368159203842e-01
-1.277377267896895319e-03,6.567164179104477695e-01
9.110273535865909267e-03,9.950248756218905283e-03
-4.120506383764599434e-05,4.079601990049750992e-01
-2.649475624615593716e-03,8.358208955223880299e-01
-1.608541167639421232e-03,7.263681592039801238e-01
1.124883524003195134e-03,3.084577114427860534e-01
-3.600741133842566555e-03,9.800995024875621686e-01
-2.586321003231528692e-03,8.457711442786070011e-01
-3.554191635934511595e-03,9.402985074626866169e-01
-2.778494119022312248e-04,5.223880597014924909e-01
-1.651893074281929330e-03,7.114427860696517225e-01
-1.898584412285408973e-05,4.378109452736318463e-01
-7.716654054659155548e-04,6.119402985074626766e-01
2.598698349848493905e-03,1.442786069651741387e-01
1.307468246180221172e-03,2.338308457711442689e-01
1.616330350374228786e-03,3.134328358208955390e-01
-2.577885778660693461e-03,8.308457711442785998e-01
2.526282290233883288e-04,4.427860696517412764e-01
-1.689418806183340394e-04,4.029850746268656692e-01
4.673014016606247267e-03,5.472636815920398079e-02
3.058393782001234129e-03,1.393034825870646809e-01
-5.870523397759619399e-04,6.019900497512438164e-01
-1.016105555948998429e-03,6.268656716417910779e-01
-3.737496263687800635e-03,9.601990049751243372e-01
1.051489342282829753e-03,3.283582089552238847e-01
-3.219841170993831270e-04,4.328358208955223607e-01
1.271101722926992750e-03,2.288557213930348389e-01
-2.651264847381318290e-03,8.358208955223880299e-01
-7.465239828834402402e-04,5.870646766169154152e-01
-1.160160918874719727e-03,6.666666666666666297e-01
4.428906540761223809e-03,6.467661691542288260e-02
-2.096841950443018021e-04,4.527363184079601921e-01
1.931287997631203623e-03,2.636815920398010160e-01
4.552926564059145420e-03,8.457711442786070011e-02
-2.815195573472317747e-03,8.855721393034825528e-01
-1.781268703603622328e-03,6.766169154228856009e-01
2.219434424629795899e-03,1.840796019900497460e-01
1.888816404280735384e-04,4.328358208955223607e-01
-7.277462496491082788e-04,5.671641791044775838e-01
-4.628361604320563316e-03,9.900497512437811398e-01
-4.152952519687058697e-03,9.751243781094527385e-01
4.028914248638937323e-03,7.960199004975124226e-02
-2.676132591244329006e-03,8.208955223880597396e-01
2.735699812310921075e-03,1.940298507462686617e-01
5.267947771855574501e-03,7.462686567164178442e-02
-2.169657274615488518e-04,4.726368159203980235e-01
-3.846747682612061681e-06,4.179104477611940149e-01
5.101751643565854977e-05,4.179104477611940149e-01
1.853193282150167320e-03,2.686567164179104461e-01
1.878301953535110869e-03,2.238805970149253810e-01
-3.997167995677619601e-03,9.701492537313433084e-01
1.272133823024379495e-03,2.985074626865671377e-01
-2.230944623970998464e-03,8.407960199004974600e-01
1.065905815151202418e-03,3.283582089552238847e-01
-3.803430530247009500e-03,9.601990049751243372e-01
-9.476737984388527991e-04,6.467661691542289093e-01
7.261659365682904266e-03,9.950248756218905283e-03
3.125106720078818512e-04,3.781094527363184077e-01
-5.931190806105490765e-04,5.472636815920397524e-01
-3.234827149201757734e-03,9.203980099502487855e-01
-3.714656278945849266e-04,4.776119402985074536e-01
-6.120556943365329516e-04,5.920398009950248452e-01
5.669984088218171792e-03,9.950248756218905283e-03
-2.919652013783746725e-03,9.054726368159203842e-01
-4.177126074081494167e-03,9.850746268656715987e-01
-2.616662262165947439e-03,8.706467661691542625e-01
1.281658908223182181e-04,4.179104477611940149e-01
-1.556322262787457333e-03,6.965174129353234322e-01
3.519516072068462620e-03,8.457711442786070011e-02
-3.901748617196831859e-03,9.701492537313433084e-01
1.976882673912827570e-03,2.338308457711442689e-01
2.027168942549284480e-03,2.139303482587064653e-01
5.755752673239911132e-03,4.477611940298507204e-02
-2.922587582983693366e-03,8.706467661691542625e-01
3.624103488371943627e-03,1.044776119402985037e-01
-2.477576297760908375e-03,8.059701492537313383e-01
-1.927181654259424448e-03,7.363184079601989840e-01
3.414467222984107764e-05,4.179104477611940149e-01
-3.440927120634151848e-03,9.402985074626866169e-01
-2.372173123963428054e-03,8.308457711442785998e-01
-2.060726807105117686e-03,7.263681592039801238e-01
7.465632187488857596e-04,3.781094527363184077e-01
-7.590255287894809300e-04,5.522388059701492935e-01
-2.327858260160020620e-03,8.059701492537313383e-01
4.758622866725570333e-03,4.975124378109452988e-02
-3.169172089118044155e-03,8.955223880597015240e-01
2.216912120906577854e-03,1.791044776119402882e-01
1.332843586425713767e-04,4.228855721393035005e-01
2.098071691294389751e-04,4.378109452736318463e-01
-2.480766619206820067e-03,8.407960199004974600e-01
-2.227589533311258307e-03,8.258706467661691697e-01
-1.544616923940811404e-04,4.875621890547263693e-01
-2.611252952067211197e-05,4.029850746268656692e-01
-2.466796053821385115e-03,8.407960199004974600e-01
-3.506629827046081616e-03,9.402985074626866169e-01
1.660650335735480709e-03,2.686567164179104461e-01
-3.055683236702577688e-03,8.756218905472636926e-01
-3.559589837443422056e-03,9.601990049751243372e-01
1.585460635601609880e-03,2.388059701492537268e-01
-3.734767406316619187e-03,9.452736318407960470e-01
5.924853037466704109e-04,3.532338308457711462e-01
3.669887418554118597e-03,1.044776119402985037e-01
-1.482219934197503974e-03,6.119402985074626766e-01
-4.434994356403931803e-03,9.850746268656715987e-01
-1.037195376793809132e-03,6.169154228855721067e-01
1.970730302002232648e-03,1.691542288557214002e-01
1.466160453764464577e-03,2.388059701492537268e-01
-1.057720938931305810e-03,6.616915422885571996e-01
-1.251379073254677010e-03,6.019900497512438164e-01
-1.699737693702241259e-03,6.616915422885571996e-01
-1.566733644630557976e-03,6.815920398009950310e-01
-1.829553167581376982e-03,7.313432835820895539e-01
-4.725944706809537266e-03,9.800995024875621686e-01
-1.964930285249577580e-03,7.910447761194029370e-01
-1.304899090982303278e-03,6.865671641791044610e-01
-1.405338136684752826e-03,6.467661691542289093e-01
-2.072511111038899401e-03,7.114427860696517225e-01
-1.802404474943841706e-03,7.114427860696517225e-01
3.095986084055590837e-03,9.950248756218905977e-02
2.306966649903818833e-03,1.791044776119402882e-01
-2.484873958301214714e-03,8.208955223880597396e-01
-1.642898436835293907e-03,7.114427860696517225e-01
-1.044300596582115048e-03,5.870646766169154152e-01
6.817742296660878054e-03,3.482587064676617022e-02
1.730528167330325218e-03,2.437810945273631846e-01
-2.437590449992921293e-03,8.507462686567164312e-01
1.053645551203574726e-03,2.885572139303482775e-01
-3.204093897109183686e-03,9.253731343283582156e-01
-6.522693948414204357e-04,5.024875621890547706e-01
8.501607851534309646e-04,2.338308457711442689e-01
2.443706857664151855e-03,1.393034825870646809e-01
3.973173960920117764e-03,5.970149253731343170e-02
6.280854317823880706e-04,3.233830845771144546e-01
7.917392001746126340e-04,2.885572139303482775e-01
2.331065464019177469e-03,1.492537313432835688e-01
-3.037979402289447961e-03,9.054726368159203842e-01
1.168057474517203431e-03,2.686567164179104461e-01
-1.589731241158354180e-04,4.726368159203980235e-01
-1.943457981809837420e-03,7.462686567164179552e-01
1.405217141718706486e-03,2.189054726368159232e-01
1.820785180073336562e-05,4.925373134328357994e-01
-2.813320226602966656e-03,8.656716417910447214e-01
-2.909783671678267680e-03,9.104477611940298143e-01
2.459408666257711928e-04,4.029850746268656692e-01
-1.771256891750283557e-03,7.164179104477611526e-01
-1.799846109320268894e-03,6.915422885572138911e-01
-1.910201420042501042e-03,7.313432835820895539e-01
-1.552597027832947063e-03,7.313432835820895539e-01
-1.763049370047120590e-03,7.064676616915422924e-01
-2.663119835429883508e-03,8.756218905472636926e-01
1.215857567056444211e-03,2.786069651741293618e-01
-3.576175677084680871e-04,5.671641791044775838e-01
2.196656893647785935e-03,1.741293532338308581e-01
5.582757968412010996e-04,3.482587064676617161e-01
3.788733309547209771e-03,1.293532338308457652e-01
-1.193554867359614136e-03,6.019900497512438164e-01
1.025927587504638083e-03,3.333333333333333148e-01
-3.414805771466244977e-03,9.054726368159203842e-01
-1.822914644860729183e-03,7.363184079601989840e-01
2.966750004062213009e-03,1.393034825870646809e-01
-1.066048570428357323e-04,4.278606965174129306e-01
-2.715205397671560661e-03,8.805970149253731227e-01
-5.711555354004360652e-04,5.074626865671642006e-01
-3.092889161481648941e-03,9.054726368159203842e-01
-1.195622575200561144e-03,6.567164179104477695e-01
1.938697469326511325e-03,1.990049751243781195e-01
-1.746539973855432137e-03,6.965174129353234322e-01
-2.836978210120744137e-03,8.407960199004974600e-01
-2.094538050948280272e-03,7.114427860696517225e-01
5.899949786267510987e-03,2.985074626865671585e-02
4.938963312084432289e-05,4.825870646766169392e-01
1.281349959712629882e-03,2.736318407960198762e-01
6.069470449476144225e-03,3.482587064676617022e-02
3.200793387070355323e-05,4.427860696517412764e-01
-2.786392976202867189e-03,8.756218905472636926e-01
-3.876532909383723080e-04,5.323383084577114621e-01
-4.432985345573348113e-03,9.800995024875621686e-01
-3.430541135853060197e-03,9.850746268656715987e-01
-2.077199129394857735e-03,7.363184079601989840e-01
-3.952057959253352237e-04,5.721393034825870139e-01
1.775697566858580601e-03,2.288557213930348389e-01
-1.412547194252766758e-04,4.626865671641791078e-01
-4.491400772774767347e-04,5.174129353233830608e-01
-1.257143872798627271e-03,6.169154228855721067e-01
-2.206599249518381711e-03,8.358208955223880299e-01
-3.840109704494887310e-03,9.601990049751243372e-01
-8.550362587673721038e-04,6.119402985074626766e-01
2.179097297186460835e-03,2.288557213930348389e-01
-1.815598459493639183e-04,4.378109452736318463e-01
-2.126526318741328581e-03,7.711442786069652167e-01
-2.557135724531534038e-03,8.457711442786070011e-01
-2.924789471032473998e-03,9.203980099502487855e-01
3.649058716301833982e-03,1.542288557213930267e-01
5.496883371036709320e-05,3.830845771144278378e-01
-2.408301329805517810e-03,7.761194029850746468e-01
1.124544045058684105e-03,3.233830845771144546e-01
-1.649423038106556660e-03,6.467661691542289093e-01
5.223025699627736884e-04,4.029850746268656692e-01
-2.840077176686994775e-03,8.706467661691542625e-01
-1.058223189587481627e-03,5.920398009950248452e-01
-2.178683527071845205e-03,7.313432835820895539e-01
-1.807645286875159130e-03,6.915422885572138911e-01
-3.277635796650635314e-03,9.353233830845770758e-01
6.297403264676315615e-03,1.492537313432835792e-02
-2.132385803429004412e-03,7.960199004975124781e-01
1.393539551126643516e-03,2.636815920398010160e-01
-1.475509149617693083e-04,4.328358208955223607e-01
3.209187187526385543e-03,1.492537313432835688e-01
5.379970593499816545e-04,3.631840796019900619e-01
-2.095495175513217845e-03,7.761194029850746468e-01
-3.891111065499330834e-04,5.422885572139303223e-01
5.428514626584446390e-03,5.472636815920398079e-02
1.022965974042389092e-04,4.328358208955223607e-01
-3.176552870215010316e-03,9.601990049751243372e-01
4.036183716608077177e-03,1.243781094527363212e-01
-2.580055850428530917e-03,8.457711442786070011e-01
-1.584406050654463272e-03,7.412935323383084141e-01
-1.079526914354422829e-03,5.870646766169154152e-01
-8.009245626807715013e-04,5.970149253731342753e-01
-3.298860226261357553e-03,9.203980099502487855e-01
-1.010514628600356346e-03,6.069651741293532465e-01
-1.017836633784963141e-03,6.069651741293532465e-01
-1.748990175591602636e-03,7.860696517412935069e-01
-3.383290094880475607e-04,5.323383084577114621e-01
3.212331624941944241e-03,1.243781094527363212e-01
-3.387820489446191630e-03,9.402985074626866169e-01
1.538717735192207670e-04,4.079601990049750992e-01
-1.113341213076823877e-03,6.169154228855721067e-01
-4.084116886669875157e-03,9.800995024875621686e-01
6.996643149281833729e-04,3.233830845771144546e-01
5.562474538998163354e-04,3.432835820895522305e-01
-3.991403819978200929e-03,9.751243781094527385e-01
3.352340074092019506e-05,4.079601990049750992e-01
-2.592732137191244846e-03,8.258706467661691697e-01
1.866959872743656490e-03,2.238805970149253810e-01
1.076459467313828355e-03,2.636815920398010160e-01
9.363248919032063355e-04,3.432835820895522305e-01
-2.392740588332165075e-03,8.407960199004974600e-01
2.060760075563994320e-04,3.930348258706467535e-01
-9.620442383933003327e-04,5.621890547263681537e-01
4.120003487545487175e-03,5.970149253731343170e-02
-3.649974275581335803e-04,4.975124378109452850e-01
6.261271902479048634e-03,1.990049751243781057e-02
2.921744607111920189e-03,1.343283582089552231e-01
5.137009320939078805e-04,3.930348258706467535e-01
-2.534565006670819187e-03,8.258706467661691697e-01
-3.066875877139496609e-03,8.955223880597015240e-01
-9.580614786099950209e-04,6.268656716417910779e-01
5.071673531042986127e-04,3.582089552238805763e-01
-1.034544643111035001e-03,6.567164179104477695e-01
-2.274732828684511432e-03,8.009950248756219082e-01
-2.677979878215053233e-03,8.557213930348258613e-01
-1.640181240686544584e-03,7.213930348258706937e-01
-1.717148580695937454e-03,7.562189054726368154e-01
8.986666556212163925e-04,3.333333333333333148e-01
-3.064500518783930261e-03,8.955223880597015240e-01
-3.593599730093988143e-04,5.323383084577114621e-01
2.464117331162363200e-04,4.726368159203980235e-01
4.580667773230739925e-04,3.731343283582089776e-01
-5.803300443185666069e-04,5.273631840796020320e-01
3.817731523833467477e-03,7.960199004975124226e-02
-2.032772223927059585e-03,7.014925373134328623e-01
1.202947624762140677e-03,3.134328358208955390e-01
2.184042075779268899e-03,2.238805970149253810e-01
-1.212292097291234327e-03,6.467661691542289093e-01
-3.607655370234885694e-03,9.800995024875621686e-01
-5.769377224571492491e-04,5.671641791044775838e-01
-8.632369583974064398e-04,5.472636815920397524e-01
2.355909029214009465e-03,1.691542288557214002e-01
-3.335329434233536006e-03,9.054726368159203842e-01
-3.381353987621960044e-03,9.303482587064676457e-01
-2.113052076243349120e-03,7.512437810945273853e-01
2.180692744328860400e-03,1.393034825870646809e-01
-1.472422395959460673e-03,7.462686567164179552e-01
-1.516546739057211823e-03,6.766169154228856009e-01
-3.927991815888542959e-04,5.273631840796020320e-01
1.262058412391020568e-03,2.935323383084577076e-01
4.210099257502486481e-03,7.960199004975124226e-02
-3.933061381914626509e-03,9.850746268656715987e-01
-1.090298754276908255e-03,6.417910447761193682e-01
4.253067414827560455e-03,6.467661691542288260e-02
-6.515432714151447868e-04,5.373134328358208922e-01
-1.947695717607667021e-03,7.512437810945273853e-01
9.089764450886939073e-04,3.830845771144278378e-01
3.542052347854207639e-03,1.044776119402985037e-01
-4.069311791474738982e-04,4.626865671641791078e-01
-2.588538432654052812e-03,8.706467661691542625e-01
-9.141203340792269927e-04,6.218905472636815368e-01
-2.559369267325140029e-03,8.059701492537313383e-01
3.574049791350786265e-03,1.144278606965174194e-01
-1.158643535824843696e-03,6.069651741293532465e-01
1.800368826022191726e-03,2.736318407960198762e-01
1.852497201017655470e-03,3.084577114427860534e-01
-2.201511847548243139e-04,4.427860696517412764e-01
-3.538415462187582960e-04,4.975124378109452850e-01
-1.336303481225709078e-03,6.417910447761193682e-01
5.110028053723736363e-03,4.975124378109452988e-02
-1.161284871194823154e-03,6.616915422885571996e-01
4.834615802483899216e-03,8.457711442786070011e-02
-5.052706350108238098e-04,4.875621890547263693e-01
-8.042665278600313883e-04,5.721393034825870139e-01
1.905526869016904712e-03,2.139303482587064653e-01
1.150960111142573794e-03,2.985074626865671377e-01
-5.748945631725010941e-04,6.119402985074626766e-01
-2.919127138488297746e-03,8.955223880597015240e-01
3.278997459497112743e-04,4.577114427860696777e-01
-7.817877641536075117e-04,5.373134328358208922e-01
1.412107039344689952e-05,3.980099502487562391e-01
-5.710754930354777770e-04,4.925373134328357994e-01
-2.754924426472848964e-03,8.507462686567164312e-01
-1.154379009798089939e-03,6.915422885572138911e-01
1.204741636894768320e-03,3.631840796019900619e-01
-1.578250662185975983e-03,6.766169154228856009e-01
-2.110583314047786985e-03,7.114427860696517225e-01
4.237381480343138662e-04,3.482587064676617161e-01
2.068651192086434776e-04,3.681592039800994920e-01
3.795946658844417954e-03,9.452736318407960192e-02
7.247730643092697989e-03,1.492537313432835792e-02
7.320776767857140044e-03,1.492537313432835792e-02
-2.901359647240919770e-03,9.203980099502487855e-01
-3.133955505141283737e-03,9.203980099502487855e-01
1.690678693630598417e-03,1.940298507462686617e-01
1.173566331633901783e-03,3.233830845771144546e-01
-1.196937125820030090e-03,6.268656716417910779e-01
